6.463422811083806 1.5216844815558161
6.574848835541453 2.4299538065905426
6.9779682659479585 2.4387526118228346
6.909430613844922 3.488510398489057
7.174185667415368 2.239985828231592
7.169562054973337 2.904355480301535
7.111900169774329 2.0942951138904213
7.407731358760063 2.868415237160875
7.160843694289781 3.078430698109612
7.429284193949212 3.4948305566756828
6.947309111590911 2.807125970925239
7.5704473156178365 3.84395496901812
6.84671213893407 2.4281340539739644
7.489332824658143 3.4959850687445906
7.150482294184296 2.8126360484427715
7.438814566164514 3.811471858451717
7.380815248184887 3.1548255191271446
7.565255694789962 3.608063159038308
7.553740767630838 2.962797570600598
7.7027155326933645 4.081658012642222
