0,1,VREP,0.002514897645647657,0.26486457017579973,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.674074074074074,134.0,1.0,134.0,0.0,0.0,134.0,0.0,0.0,134.0
0,2,VREP,0.9898212567784587,0.0003140593191002246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,1.0,399.0,0.0,0.0,399.0,0.0,0.0,399.0
0,3,VREP,0.0029801414065416406,0.9813545067297024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,1.0,399.0,0.0,0.0,399.0,0.0,0.0,399.0
0,4,VREP,0.999889134867783,0.9913076370765211,0.1280353200883002,0.15673289183222958,0.16777041942604856,0.0,0.0,0.0,0.0,452.0,1.0,452.0,0.0,0.0,452.0,0.0,0.0,452.0
0,5,VREP,0.23126849633778152,0.001056242149558224,0.0,0.0,0.0,0.0,0.0,0.3302752293577982,0.2798165137614679,217.0,1.0,217.0,0.0,0.0,217.0,0.0,0.0,217.0
0,6,VREP,0.26601219533045645,0.014300426002515477,0.0,0.0,0.0,0.0,0.0,0.2573099415204678,0.7134502923976608,170.0,1.0,170.0,0.0,0.0,170.0,0.0,0.0,170.0
0,7,VREP,0.8460074586576356,0.9311917105371976,0.0,0.1721311475409836,0.27049180327868855,0.0,0.0,0.0,0.0,365.0,1.0,365.0,0.0,0.0,365.0,0.0,0.0,365.0
0,8,VREP,3.8282535367826884e-05,0.2798413121130373,0.0,0.0,0.0,0.0,0.0,0.6473988439306358,0.20809248554913296,172.0,1.0,172.0,0.0,0.0,172.0,0.0,0.0,172.0
0,9,VREP,0.040807571591958906,0.0002043778425055581,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.6134453781512605,118.0,1.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0
0,10,VREP,0.004059021092901044,0.06801266108408177,0.0,0.0,0.0,0.0,0.0,0.6260162601626016,0.6341463414634146,122.0,1.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0
0,11,VREP,0.06357864529428835,0.01918082567105564,0.0,0.0,0.0,0.0,0.0,0.5967741935483871,0.6048387096774194,123.0,1.0,123.0,0.0,0.0,123.0,0.0,0.0,123.0
0,12,VREP,1.8108315930413213e-06,0.9999187540428828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1.0,199.0,0.0,0.0,199.0,0.0,0.0,199.0
0,13,VREP,0.7557199115341233,3.8302663303413275e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,1.0,399.0,0.0,0.0,399.0,0.0,0.0,399.0
0,14,VREP,0.9998442261214434,0.5771707967948064,0.10071942446043165,0.1906474820143885,0.24820143884892087,0.5719424460431655,0.5179856115107914,0.0,0.0,277.0,1.0,277.0,0.0,0.0,277.0,0.0,0.0,277.0
0,15,VREP,0.7270484746971174,0.003032981272404458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,1.0,399.0,0.0,0.0,399.0,0.0,0.0,399.0
0,16,VREP,0.6991213624006031,0.8202277655952718,0.05795677799607073,0.0756385068762279,0.08644400785854617,0.07956777996070727,0.2180746561886051,0.0,0.0,699.0,0.5878889823380993,1189.0,490.0,0.4121110176619008,1189.0,0.0,0.0,1189.0
