5.068926858305722 1.1151574774088675
4.955741643907592 1.3073671077258844
5.607035550652941 1.5324290283590987
5.555270216892173 2.5260702308936933
5.619640653360819 2.4635255982352264
5.839378766100176 2.6961163558467547
5.865482995707978 2.564997353811891
6.042080887218664 2.776022812617067
5.9977556206024225 2.791569122503333
6.407305786495153 2.608550184943228
6.166276842323124 1.9775119489677284
6.321848450431914 3.464501527718214
6.486343422579371 3.3102382726506585
6.608331276129596 4.575217996080949
6.526424409750039 2.4790630345857663
6.552072365306255 2.598049774893232
