100,0.998,0.412,0.000,0.000,0.027,0.054,0.087,0.004,0.000,2938,1.000,2938,0,0.000,2938,0,0.000,2938
101,0.582,0.000,0.199,0.165,0.129,0.123,0.111,0.154,0.194,2451,1.000,2451,0,0.000,2451,0,0.000,2451
102,0.007,0.182,0.000,0.000,0.075,0.566,0.785,0.324,0.144,761,1.000,761,0,0.000,761,0,0.000,761
103,0.767,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2959,1.000,2959,0,0.000,2959,0,0.000,2959
104,0.991,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2952,1.000,2952,0,0.000,2952,0,0.000,2952
105,0.965,0.872,0.483,0.365,0.180,0.000,0.000,0.000,0.000,210,1.000,210,0,0.000,210,0,0.000,210
106,0.977,0.995,0.141,0.163,0.000,0.000,0.000,0.000,0.000,404,1.000,404,0,0.000,404,0,0.000,404
107,0.008,0.223,0.000,0.000,0.000,0.000,0.000,0.720,0.463,163,1.000,163,0,0.000,163,0,0.000,163
108,0.987,0.999,0.125,0.155,0.165,0.000,0.000,0.000,0.000,392,1.000,392,0,0.000,392,0,0.000,392
109,0.709,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2953,1.000,2953,0,0.000,2953,0,0.000,2953
10,1.000,0.282,0.000,0.000,0.000,0.013,0.089,0.000,0.000,2944,1.000,2944,0,0.000,2944,0,0.000,2944
110,1.000,0.185,0.000,0.000,0.000,0.000,0.029,0.000,0.000,2945,1.000,2945,0,0.000,2945,0,0.000,2945
111,1.000,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2950,1.000,2950,0,0.000,2950,0,0.000,2950
112,0.824,0.572,0.058,0.302,0.350,0.270,0.215,0.000,0.000,310,1.000,310,0,0.000,310,0,0.000,310
113,0.509,0.528,0.775,0.884,0.875,0.866,0.000,0.000,0.000,2928,1.000,2928,0,0.000,2928,0,0.000,2928
114,0.934,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2953,1.000,2953,0,0.000,2953,0,0.000,2953
115,0.220,0.441,0.000,0.000,0.000,0.000,0.000,0.310,0.343,305,1.000,305,0,0.000,305,0,0.000,305
116,0.999,0.752,0.199,0.237,0.215,0.198,0.243,0.016,0.011,2282,1.000,2282,0,0.000,2282,0,0.000,2282
117,1.000,0.565,0.332,0.307,0.360,0.437,0.518,0.218,0.207,679,1.000,679,0,0.000,679,0,0.000,679
118,0.998,0.994,0.077,0.128,0.162,0.159,0.069,0.000,0.000,389,1.000,389,0,0.000,389,0,0.000,389
119,0.001,0.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2942,1.000,2942,0,0.000,2942,0,0.000,2942
11,0.280,1.000,0.029,0.008,0.000,0.000,0.000,0.000,0.000,2944,1.000,2944,0,0.000,2944,0,0.000,2944
