-1,1,THYMIO,0.8666836419028157,0.09125925835359538,0.0,0.18048780487804877,0.25203252032520324,0.15772357723577235,0.01788617886178862,0.0,0.0,615.0,1.0,615.0,0.0,0.0,615.0,0.0,0.0,615.0
-1,2,THYMIO,0.9718762052832299,0.06073993855171499,0.4215686274509804,0.45751633986928103,0.4820261437908497,0.46568627450980393,0.4199346405228758,0.16993464052287582,0.12908496732026145,612.0,1.0,612.0,0.0,0.0,612.0,0.0,0.0,612.0
-1,3,THYMIO,0.9240068102897833,0.00024004279388612613,0.0,0.17845659163987138,0.2604501607717042,0.1720257234726688,0.028938906752411574,0.0,0.0,622.0,1.0,622.0,0.0,0.0,622.0,0.0,0.0,622.0
-1,4,THYMIO,0.689707456883915,0.03009761558583499,0.1310344827586207,0.30344827586206896,0.41379310344827586,0.6206896551724138,0.4482758620689655,0.05517241379310345,0.041379310344827586,145.0,1.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0
-1,5,THYMIO,0.5004785864216627,0.5328951669651103,0.947242206235012,0.486810551558753,0.0,0.0,0.0,0.5899280575539568,0.03357314148681055,417.0,1.0,417.0,0.0,0.0,417.0,0.0,0.0,417.0
-1,6,THYMIO,0.5296005431133025,0.9157014673989207,0.7903225806451613,0.8064516129032258,0.7419354838709677,0.5967741935483871,0.4838709677419355,0.11290322580645161,0.0,62.0,1.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0
-1,7,THYMIO,0.11240840331256748,0.03646231358765536,0.0,0.0,0.0,0.0,0.0,0.034759358288770054,0.9224598930481284,374.0,1.0,374.0,0.0,0.0,374.0,0.0,0.0,374.0
-1,8,THYMIO,0.24865098219722664,0.01261071642729648,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.6470588235294118,51.0,1.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0
-1,9,THYMIO,0.9999819961127164,0.9999390314694989,0.15254237288135594,0.1864406779661017,0.1864406779661017,0.2288135593220339,0.2627118644067797,0.0,0.0,118.0,1.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0
-1,10,THYMIO,0.8056355375432637,0.5949365361995993,0.5939086294416244,0.4213197969543147,0.1065989847715736,0.08121827411167512,0.030456852791878174,0.0,0.0,197.0,1.0,197.0,0.0,0.0,197.0,0.0,0.0,197.0
-1,11,THYMIO,0.4436750924980475,0.4211398978699307,0.0,0.0,0.0,0.0,0.0,0.9504132231404959,0.9504132231404959,605.0,1.0,605.0,0.0,0.0,605.0,0.0,0.0,605.0
-1,12,THYMIO,2.0123125020601904e-05,0.4325138788119666,0.2,0.0,0.0,0.0,0.0,0.56,0.48,50.0,1.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0
-1,13,THYMIO,0.03337929512695352,0.00045435177815836395,0.0,0.0,0.0,0.0,0.8256172839506173,0.933641975308642,0.9320987654320988,648.0,1.0,648.0,0.0,0.0,648.0,0.0,0.0,648.0
-1,14,THYMIO,0.988441574589381,0.6426494369521326,0.35,0.55,0.625,0.65,0.675,0.0,0.0,40.0,1.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0
-1,15,THYMIO,0.3890116002625753,0.9219917524856505,0.20833333333333334,0.5,0.4583333333333333,0.3888888888888889,0.3194444444444444,0.0,0.0,72.0,1.0,72.0,0.0,0.0,72.0,0.0,0.0,72.0
-1,16,THYMIO,0.00043524516820879104,0.07283933712562769,0.0,0.0,0.0,0.0,0.0,0.9305555555555556,0.9120370370370371,216.0,1.0,216.0,0.0,0.0,216.0,0.0,0.0,216.0
-1,17,THYMIO,0.6736521562928003,0.9643650251051644,0.5740740740740741,0.7962962962962963,0.7592592592592593,0.6851851851851852,0.5740740740740741,0.0,0.0,54.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0
-1,18,THYMIO,0.916764838153691,0.9999865547805916,0.0,0.0,0.15037593984962405,0.3007518796992481,0.24812030075187969,0.0,0.0,133.0,1.0,133.0,0.0,0.0,133.0,0.0,0.0,133.0
-1,19,THYMIO,0.5305948613206661,0.9489199408653196,0.949685534591195,0.9544025157232704,0.9481132075471698,0.0,0.0,0.0,0.0,636.0,1.0,636.0,0.0,0.0,636.0,0.0,0.0,636.0
-1,20,THYMIO,0.03810162459172717,1.3745254719324315e-06,0.0,0.0,0.0,0.0,0.0,0.9383886255924171,0.9320695102685624,633.0,1.0,633.0,0.0,0.0,633.0,0.0,0.0,633.0
-1,9,THYMIO,0.9999819442181863,0.9999406992335441,0.21428571428571427,0.2619047619047619,0.2619047619047619,0.23809523809523808,0.23809523809523808,0.0,0.0,126.0,1.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0
-1,21,THYMIO,0.47934416470135305,0.49723294279922764,0.8639876352395672,0.42194744976816073,0.0,0.0,0.0,0.865533230293663,0.01854714064914992,647.0,1.0,647.0,0.0,0.0,647.0,0.0,0.0,647.0
-1,22,THYMIO,0.8151155764804043,0.999700830128249,0.15476190476190477,0.19047619047619047,0.19642857142857142,0.15476190476190477,0.08928571428571429,0.0,0.0,109.0,0.5797872340425532,188.0,79.0,0.42021276595744683,188.0,0.0,0.0,188.0
-1,23,THYMIO,0.8685505235710587,0.9999967532516865,0.08333333333333333,0.32575757575757575,0.3787878787878788,0.36363636363636365,0.3712121212121212,0.0,0.0,132.0,1.0,132.0,0.0,0.0,132.0,0.0,0.0,132.0
-1,24,THYMIO,0.7791866149866585,0.9998335557728035,0.6533333333333333,0.56,0.0,0.0,0.0,0.0,0.0,75.0,1.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0
-1,25,THYMIO,0.33471967980710415,0.00026955111931876817,0.0,0.0,0.0,0.0,0.015384615384615385,0.23076923076923078,0.5076923076923077,65.0,1.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0
-1,26,THYMIO,0.7795999773517706,0.9999756074383024,0.13812154696132597,0.20994475138121546,0.2265193370165746,0.19889502762430938,0.16022099447513813,0.0,0.0,84.0,0.4221105527638191,199.0,115.0,0.5778894472361809,199.0,0.0,0.0,199.0
-1,27,THYMIO,0.40940400731310894,3.68335256344524e-05,0.0,0.0,0.0,0.0,0.0,0.9559055118110236,0.9480314960629921,635.0,1.0,635.0,0.0,0.0,635.0,0.0,0.0,635.0
-1,28,THYMIO,0.9982219638858653,0.9951689887848096,0.1885245901639344,0.22131147540983606,0.22131147540983606,0.23770491803278687,0.27049180327868855,0.0,0.0,122.0,1.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0
-1,29,THYMIO,0.38595598077627347,0.732712196203331,0.336283185840708,0.3008849557522124,0.3008849557522124,0.22123893805309736,0.1504424778761062,0.0,0.0,113.0,1.0,113.0,0.0,0.0,113.0,0.0,0.0,113.0
-1,30,THYMIO,0.9498121110053601,0.541077841599585,0.5084745762711864,0.6271186440677966,0.711864406779661,0.4745762711864407,0.2711864406779661,0.0,0.0,59.0,1.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0
-1,31,THYMIO,0.5147497131650093,0.452350243668788,0.02321981424148607,0.032507739938080496,0.03715170278637771,0.03560371517027864,0.01393188854489164,0.38854489164086686,0.14241486068111456,646.0,1.0,646.0,0.0,0.0,646.0,0.0,0.0,646.0
-1,32,THYMIO,0.29491615647278097,0.9989367880067616,0.5206611570247934,0.5785123966942148,0.5537190082644629,0.5041322314049587,0.45454545454545453,0.10743801652892562,0.0743801652892562,121.0,1.0,121.0,0.0,0.0,121.0,0.0,0.0,121.0
-1,33,THYMIO,0.9991207001535286,0.998906579091556,0.09433962264150944,0.16981132075471697,0.1792452830188679,0.2358490566037736,0.32075471698113206,0.0,0.0,106.0,1.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0
-1,34,THYMIO,0.293702972296387,0.2822605217270286,0.0,0.0,0.0,0.0,0.0,0.5737704918032787,0.14754098360655737,61.0,1.0,61.0,0.0,0.0,61.0,0.0,0.0,61.0
-1,35,THYMIO,0.30652678501357294,0.9983172018565757,0.3412698412698413,0.5952380952380952,0.6111111111111112,0.6031746031746031,0.49206349206349204,0.05555555555555555,0.031746031746031744,126.0,1.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0
-1,36,THYMIO,0.9974549178757967,0.8910996701203211,0.047058823529411764,0.12941176470588237,0.15294117647058825,0.24705882352941178,0.35294117647058826,0.0,0.0,85.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,85.0
-1,37,THYMIO,0.9996744682423547,0.9999918673834396,0.2457627118644068,0.2966101694915254,0.3050847457627119,0.288135593220339,0.2966101694915254,0.0,0.0,118.0,1.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0
-1,38,THYMIO,0.9156515554338662,0.1304154516150975,0.053208137715179966,0.08607198748043818,0.12050078247261346,0.09389671361502347,0.04381846635367762,0.0,0.0,639.0,1.0,639.0,0.0,0.0,639.0,0.0,0.0,639.0
-1,39,THYMIO,0.0036139645023439085,8.371883913976674e-09,0.0,0.0,0.0,0.0,0.0,0.9903225806451613,0.9903225806451613,620.0,1.0,620.0,0.0,0.0,620.0,0.0,0.0,620.0
-1,9,THYMIO,0.9999833201196144,0.9999435082151138,0.13114754098360656,0.1721311475409836,0.1885245901639344,0.22131147540983606,0.2786885245901639,0.040983606557377046,0.01639344262295082,122.0,1.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0
-1,40,THYMIO,0.7686164200839701,0.7595827784358652,0.20967741935483872,0.41935483870967744,0.7580645161290323,0.7419354838709677,0.46774193548387094,0.0,0.0,62.0,1.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0
