54,0.562,0.557,0.859,0.869,0.870,0.862,0.861,0.000,0.000,654,1.000,654,0,0.000,654,0,0.000,654
54,0.562,0.559,0.863,0.871,0.875,0.863,0.863,0.000,0.000,666,1.000,666,0,0.000,666,0,0.000,666
