8.283879279761369 3.411390352860713
20.652248256100272 4.7415795926655395
20.62084603816825 5.772379981525369
21.598839572968107 7.9533354912000505
31.39737632892438 13.765844187548272
31.397621050268146 13.661945268352223
31.424037672067893 9.755118115160784
31.437239035019427 11.872708381082514
35.54715441005102 10.532227685290831
35.498867267504906 18.44412939014104
35.0803786987719 18.503469748212062
35.54715441005102 19.104626697462116
36.17677985040838 19.09194015958027
36.21949983732199 19.716827322667907
36.1678231560865 16.733649748563902
36.22490561429302 21.772874573688814
36.1678231560865 12.969586867660094
36.17677985040838 19.33725908052388
36.480054597234684 24.995490706270925
36.568060784275666 19.188344107587227
