0,1,0.24043424637668628,1.1197787547031706,0.43014746152216254
0,2,0.02861718536590203,1.1197787547031706,1.314907120008643
0,3,0.14246262883154673,1.1197787547031706,0.533159284157461
0,4,0.07120434822803817,1.1197787547031706,1.4679408235927272
0,5,0.05195244263412568,1.1197787547031706,1.083643144708868
0,6,5.237427225036998,1.1197787547031706,0.43344643436215363
0,7,0.2334645155790905,1.1197787547031706,1.4878568916169002
0,8,0.9023394783642745,1.1197787547031706,0.7883853620401694
0,9,2.020679868733565,1.1197787547031706,0.6302891701632632
0,10,3.835466950835674,1.1197787547031706,0.47718465116521264
0,11,0.3094333257151527,1.1197787547031706,0.6581347090224648
0,12,0.19450467943344305,1.1197787547031706,1.5064076058514086
0,13,0.019178584342465,1.1197787547031706,1.0610814392984553
0,14,0.033750254921031946,1.1197787547031706,0.9647187808077405
0,15,0.18954318102989678,1.1197787547031706,1.0438568109731121
0,16,0.19216159821383322,1.1197787547031706,1.497368074760692
0,17,0.08941017003289146,1.1197787547031706,0.5812391752360491
0,18,0.12060048257150645,1.1197787547031706,0.48247523207141585
0,19,0.21196049776761575,1.1197787547031706,0.7141529630329346
0,20,0.19635987208871147,1.1197787547031706,0.7088843924185952
1,21,0.02531516607923349,1.1197787547031706,1.4774499270674353
1,22,0.8934558499255857,1.1197787547031706,0.8076023698819639
1,23,0.029263927301977792,1.1197787547031706,0.8995997707794352
1,24,0.19990686790654077,1.1197787547031706,1.6034207173573647
1,25,0.31706783038499164,1.1197787547031706,1.620466051863448
1,26,2.3039393814974143,1.1197787547031706,0.6027647171555743
1,27,1.0477154751071567,1.1197787547031706,0.7278002948588469
1,28,0.006752129051458409,1.1197787547031706,1.0014032621711046
1,29,0.215117649746326,1.1197787547031706,0.907470955789452
1,30,0.04093611764566561,1.1197787547031706,0.5112587942717519
1,31,0.2225347720598134,1.1197787547031706,0.7176994509902872
1,32,0.20713453801579867,1.1197787547031706,1.6241482565264864
1,33,1.1782067612559048,1.1197787547031706,1.023003957022054
1,34,0.1734093905408443,1.1197787547031706,1.047125112885123
1,35,0.11554726175471328,1.1197787547031706,0.5614819933577914
1,36,0.19226863571934696,1.1197787547031706,1.5362751673762212
1,37,0.6655949410191347,1.1197787547031706,1.06794573616137
1,38,0.08893735943907476,1.1197787547031706,0.4302236365693877
1,39,0.12509591459025987,1.1197787547031706,1.6249821591737854
1,40,0.24840847126211518,1.1197787547031706,0.35812966630473503
2,41,6.326988673706135,0.5773988243851814,0.8216597864919997
2,42,0.0007339764698785035,0.5773988243851814,0.4361858863212076
2,43,0.2082448094817668,0.5773988243851814,0.3177865214616379
2,44,0.10946741710468508,0.5773988243851814,0.4365259807053105
2,45,0.21411381955739953,0.5773988243851814,0.14911973464222167
2,46,0.026421347207718122,0.5773988243851814,0.42356977376663957
2,47,0.15062809615975145,0.5773988243851814,0.24889779798573466
2,48,0.05478572716146853,0.5773988243851814,0.47356283321326964
2,49,1.3674388261158006,0.5773988243851814,0.6141465945050681
2,50,0.0013643831919637579,0.5773988243851814,0.4320791245542466
2,51,0.19483390238562132,0.5773988243851814,0.22356908841302023
2,52,1.3563460552494737,0.5773988243851814,0.5482927842380245
2,53,0.6759746421484129,0.5773988243851814,0.4251472034368017
2,54,0.005173303594913738,0.5773988243851814,0.4294119771522862
2,55,0.2826673903465594,0.5773988243851814,0.09068443951058988
2,56,1.1780322421130218,0.5773988243851814,0.6695202645389655
2,57,0.19471267417222446,0.5773988243851814,0.2555720046765315
2,58,0.24989487614404124,0.5773988243851814,0.5817151608567234
2,59,4.503394538501768,0.5773988243851814,0.842944756966364
2,60,0.10932387211841664,0.5773988243851814,0.5516210162668079
3,61,3.670172245460203,1.4336138968920067,0.20394650783807358
3,62,0.056120600824205655,1.4336138968920067,0.4173834468787761
