0,1,VREP,0.7920919,0.35726818,0.0,0.0,0.0,0.0,0.0,0.14,0.32,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,1,THYMIO,0.7761173,0.3727375,0.32608695652173914,0.4782608695652174,0.34782608695652173,0.32608695652173914,0.1956521739130435,0.0,0.0,46.0,1.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0
0,1,VREP,0.7920919,0.35726818,0.0,0.0,0.0,0.0,0.0,0.14,0.32,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,2,VREP,0.48685402,0.20267192,0.0,0.0,0.0,0.0,0.0,0.69,0.99,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,3,VREP,0.954077,0.34629032,0.0,0.0,0.0,0.0,0.0,0.09,0.18,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,4,VREP,0.06347483,0.24335043,0.0,0.0,0.0,0.0,0.0,0.9888888888888889,0.9888888888888889,89.0,1.0,89.0,0.0,0.0,89.0,0.0,0.0,89.0
0,5,VREP,0.7602135,0.13776773,0.0,0.0,0.0,0.0,0.0,0.14,0.31,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,6,VREP,0.51789767,0.69200975,0.0,0.0,0.0,0.0,0.0,0.28,0.12,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,7,VREP,0.56319416,0.33887905,0.0,0.0,0.0,0.0,0.0,0.6,0.99,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,8,VREP,0.44089267,0.28619945,0.0,0.0,0.0,0.0,0.0,0.99,0.99,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,9,VREP,0.2290541,0.25795367,0.0,0.0,0.0,0.0,0.0,0.99,0.99,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,10,VREP,0.23951352,0.5925072,0.0,0.0,0.0,0.0,0.0,0.8,0.32,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,11,VREP,0.3543689,0.3288355,0.0,0.0,0.0,0.0,0.0,0.99,0.99,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,12,VREP,0.46425402,0.2103106,0.0,0.0,0.0,0.0,0.0,0.89,0.99,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,13,VREP,0.8900737,0.084449284,0.03,0.0,0.0,0.0,0.0,0.09,0.22,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,14,VREP,0.43331355,0.5377186,0.0,0.0,0.0,0.0,0.0,0.99,0.99,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
0,15,VREP,0.47851646,0.75324523,0.0,0.0,0.0,0.0,0.11,0.17,0.09,99.0,1.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0
